customer_id,full_name,email,phone,county_code,county_name,city,postal_code,crime_risk,hail_risk,flood_risk,wind_risk,fire_risk,dob
C-001718,Clarisa Cristea,alinaaanei@example.org,0268 713 171,AR,Arad,Ineu,471311,0.351,0.374,0.3,0.448,0.391,1984-10-24
C-001719,Vasilică Stancu,aristita16@example.org,0780 590 841,SB,Sibiu,Medias,960974,0.301,0.51,0.33,0.45,0.382,1984-04-12
C-001720,Ștefan Pop,xmarin@example.org,0726 113 753,BZB,Bucuresti,Sector 2,729181,0.612,0.341,0.245,0.31,0.358,1967-09-01
C-001721,Draga Ababei,jdobre@example.net,0729 780 727,NT,Neamt,Roman,176340,0.419,0.449,0.356,0.49,0.414,1985-06-06
C-001722,Luiza Pop,nistoraurica@example.com,0233 881 972,OT,Olt,Caracal,921750,0.468,0.38,0.32,0.37,0.31,1953-07-08
C-001723,Panagachie Stănescu,melina77@example.org,0747 375 307,VL,Valcea,Ramnicu Valcea,750408,0.35,0.378,0.4,0.311,0.365,2004-06-15
C-001724,Martin Diaconescu,dochioiufabiana@example.net,0231 855 780,AR,Arad,Ineu,368338,0.354,0.374,0.287,0.345,0.401,1945-09-09
C-001725,Vasile Georgescu,dafinadima@example.org,0768 221 690,BT,Botosani,Botosani,362092,0.425,0.427,0.326,0.376,0.351,1998-05-27
C-001726,Petrică Tudor,lucian57@example.com,0768 706 751,BZB,Bucuresti,Sector 6,166727,0.632,0.335,0.246,0.391,0.397,1974-06-02
C-001727,Matilda Stoica,cristoforcristea@example.com,0237 164 261,IS,Iasi,Iasi,669428,0.492,0.364,0.29,0.326,0.421,1944-12-26
C-001728,Aida Eftimie,mocanuantonie@example.net,0759 424 319,SB,Sibiu,Sibiu,405489,0.324,0.603,0.366,0.464,0.483,1981-04-23
C-001729,Nichifor Dima,noemiionescu@example.net,0238 300 416,TM,Timis,Sannicolau Mare,166754,0.558,0.42,0.238,0.395,0.301,1985-07-25
C-001730,Alida Manole,albudan@example.org,0766 167 586,IL,Ialomita,Slobozia,760802,0.432,0.366,0.379,0.382,0.376,1992-03-15
C-001731,Antoniu Florea,tudorleontin@example.org,0269 811 050,VL,Valcea,Dragasani,522729,0.392,0.485,0.328,0.362,0.33,2000-07-01
C-001732,Octaviana Popescu,mirona27@example.net,0744 615 738,PH,Prahova,Campina,943325,0.503,0.439,0.343,0.337,0.421,1967-08-14
C-001733,Dimitrina Dima,cbarbu@example.com,0761 123 959,TM,Timis,Sannicolau Mare,247063,0.497,0.457,0.288,0.433,0.388,1978-07-23
C-001734,Tamara Mocanu,cezaranemes@example.net,0235 972 360,GL,Galati,Galati,358296,0.474,0.383,0.484,0.425,0.424,1955-02-18
C-001735,Profira Niță,ilarionnita@example.com,0752 205 171,HR,Harghita,Odorheiu Secuiesc,457606,0.297,0.612,0.369,0.424,0.421,1946-07-18
C-001736,Lavinia Ardelean,hpop@example.com,0785 478 370,BN,Bistrita-Nasaud,Nasaud,493424,0.132,0.343,0.162,0.228,0.207,1959-06-03
C-001737,Fiodor Manole,doinapuscasu@example.org,0253 741 485,NT,Neamt,Roman,337272,0.32,0.568,0.369,0.414,0.372,1992-09-15
C-001738,Iolanda Nemeș,dobreotilia@example.org,0761 468 627,IS,Iasi,Iasi,270934,0.632,0.351,0.282,0.322,0.355,1957-05-04
C-001739,Aristița Oprea,casian42@example.org,0750 632 713,IS,Iasi,Iasi,890728,0.534,0.353,0.286,0.382,0.372,1967-09-15
C-001740,Lorin Nistor,snistor@example.org,0764 923 868,BC,Bacau,Bacau,189298,0.421,0.458,0.397,0.413,0.417,2001-07-27
C-001741,Pompiliu Ardelean,andra48@example.net,0768 932 055,MS,Mures,Targu Mures,915847,0.3,0.531,0.331,0.403,0.441,1997-08-03
C-001742,Mirona Aanei,alistarvoinea@example.net,0727 273 961,CJ,Cluj,Turda,100421,0.521,0.403,0.312,0.34,0.4,2006-04-05
C-001743,Panagachie Oprea,mirabela05@example.org,0730 567 078,VN,Vrancea,Adjud,803738,0.463,0.354,0.341,0.355,0.45,1985-03-15
C-001744,Georgian Marin,gratiandobre@example.com,0239 903 842,SV,Suceava,Falticeni,552411,0.405,0.53,0.416,0.402,0.374,2002-03-12
C-001745,Emilian Eftimie,elodia73@example.org,0237 222 711,HR,Harghita,Miercurea Ciuc,316980,0.303,0.649,0.323,0.53,0.479,1996-07-06
C-001746,Dorinel Mocanu,mnita@example.org,0755 162 042,AR,Arad,Lipova,855835,0.427,0.371,0.309,0.369,0.385,1986-08-29
C-001747,Doina Ionescu,octaviananistor@example.net,0740 305 216,GL,Galati,Tecuci,893718,0.471,0.395,0.514,0.466,0.372,1984-01-22
C-001748,Leontina Stănescu,dochioiuamza@example.org,0732 698 014,BZ,Buzau,Ramnicul Sarat,956465,0.443,0.411,0.361,0.414,0.412,1957-03-26
C-001749,Niculina Popescu,ardeleanliana@example.net,0233 177 031,IF,Ilfov,Voluntari,996110,0.419,0.383,0.355,0.342,0.378,1971-11-29
C-001750,Costin Albu,adrianalbu@example.com,0744 332 672,BH,Bihor,Oradea,858935,0.446,0.364,0.306,0.422,0.304,1961-12-16
C-001751,Zenobia Stoica,diaconupatru@example.org,0742 476 380,AG,Arges,Curtea de Arges,995760,0.453,0.357,0.325,0.324,0.412,1981-06-06
C-001752,Maximilian Albu,simina40@example.org,0763 998 519,CV,Covasna,Sfantu Gheorghe,295826,0.311,0.647,0.334,0.402,0.431,1959-08-03
C-001753,Elisabeta Pop,popescuedmond@example.net,0241 291 635,MS,Mures,Reghin,824113,0.318,0.438,0.282,0.384,0.425,1989-01-25
C-001754,Renata Stoica,blanduzia26@example.net,0770 765 272,CJ,Cluj,Turda,517661,0.566,0.395,0.3,0.32,0.373,1982-04-26
C-001755,Valeria Eftimie,qpopescu@example.net,0732 950 708,GJ,Gorj,Targu Jiu,653042,0.349,0.396,0.336,0.395,0.353,2003-02-25
C-001756,Robertina Aanei,gabriel56@example.org,0251 080 192,CJ,Cluj,Cluj-Napoca,371611,0.496,0.395,0.278,0.383,0.406,1985-03-06
C-001757,Gianina Dochioiu,mocanuflora@example.org,0724 044 890,DB,Dambovita,Targoviste,871526,0.45,0.44,0.4,0.361,0.385,1984-06-24
C-001758,Iasmina Dobre,emilflorea@example.org,0252 023 510,BV,Brasov,Brasov,556590,0.276,0.559,0.321,0.5,0.482,1955-03-01
C-001759,Vasilică Marin,aureliandiaconu@example.net,0734 354 503,TL,Tulcea,Tulcea,798194,0.446,0.225,0.662,0.655,0.321,2002-11-21
C-001760,Nicolae Preda,sstancu@example.net,0256 933 324,BZB,Bucuresti,Sector 1,607132,0.686,0.349,0.21,0.306,0.304,2002-07-07
C-001761,Amedeu Dobre,inita@example.org,0747 059 831,DJ,Dolj,Bailesti,805121,0.417,0.361,0.354,0.382,0.367,1953-04-13
C-001762,Nidia Cristea,stanescuaurel@example.com,0761 965 999,SV,Suceava,Suceava,114268,0.313,0.511,0.313,0.383,0.478,1953-10-19
C-001763,Dorina Dinu,popescunicolae@example.org,0239 774 954,IS,Iasi,Iasi,957191,0.605,0.378,0.302,0.319,0.359,1955-07-31
C-001764,Alida Nemeș,suciuhoria@example.net,0241 937 591,SV,Suceava,Suceava,852170,0.371,0.516,0.329,0.414,0.432,1984-07-24
C-001765,Iolanda Nistor,sbarbu@example.org,0242 753 626,BZB,Bucuresti,Sector 1,955313,0.741,0.303,0.224,0.33,0.393,2002-11-13
C-001766,Emanoil Manole,tudorstelian@example.net,0769 461 209,IF,Ilfov,Otopeni,535586,0.493,0.351,0.402,0.376,0.365,1973-08-28
C-001767,Cristian Ene,aaneipatricia@example.net,0250 845 240,AB,Alba,Sebes,571258,0.315,0.559,0.292,0.443,0.483,1957-09-08
C-001768,Denisa Barbu,gabimarin@example.com,0231 514 321,OT,Olt,Caracal,153566,0.389,0.314,0.417,0.339,0.305,1984-04-13
C-001769,Rica Florea,puscasuluana@example.com,0745 724 792,CT,Constanta,Mangalia,273700,0.424,0.254,0.689,0.65,0.327,1970-02-28
C-001770,Elvira Dinu,predanorica@example.org,0737 458 192,VL,Valcea,Ramnicu Valcea,366606,0.351,0.362,0.333,0.326,0.392,1994-10-08
C-001771,Rodica Stan,cpopescu@example.com,0756 693 332,BZB,Bucuresti,Sector 3,417036,0.675,0.277,0.192,0.396,0.327,1984-10-05
C-001772,Tudosia Diaconescu,aureldobre@example.com,0752 846 408,IF,Ilfov,Chitila,671468,0.462,0.318,0.397,0.338,0.325,1967-05-21
C-001773,Ionuț Pușcașu,standoru@example.com,0738 672 620,IS,Iasi,Iasi,670030,0.521,0.321,0.335,0.407,0.392,1995-01-08
C-001774,Andrian Popa,tudordorinel@example.com,0269 355 196,BZ,Buzau,Ramnicul Sarat,694074,0.43,0.431,0.388,0.366,0.354,1956-03-03
C-001775,Hortensia Dochioiu,adonisdiaconescu@example.net,0253 562 472,BZB,Bucuresti,Sector 5,725297,0.66,0.32,0.243,0.331,0.354,1982-04-13
C-001776,Iulia Stănescu,corinatomescu@example.org,0241 223 414,TM,Timis,Sannicolau Mare,411197,0.586,0.449,0.302,0.356,0.308,1983-06-16
C-001777,Ovidiu Aanei,suciutincuta@example.net,0770 627 026,IS,Iasi,Iasi,402620,0.592,0.403,0.353,0.41,0.363,1971-10-21
C-001778,Monalisa Marin,stanescuioanina@example.com,0254 217 400,CT,Constanta,Mangalia,237674,0.373,0.222,0.621,0.562,0.37,1993-06-28
C-001779,Remus Barbu,cristeapaulica@example.org,0261 538 922,BH,Bihor,Oradea,588437,0.448,0.396,0.351,0.414,0.334,1955-08-06
C-001780,Dorin Cristea,stanescudimitrina@example.com,021 060 8277,AR,Arad,Arad,898924,0.38,0.391,0.324,0.368,0.301,1989-07-15
C-001781,Sidonia Nistor,julietadiaconu@example.net,0732 607 626,AR,Arad,Arad,700023,0.361,0.438,0.356,0.405,0.333,1963-11-01
C-001782,Ionică Mazilescu,aaneipaula@example.com,0259 723 461,BV,Brasov,Sacele,353534,0.29,0.657,0.394,0.477,0.399,1974-12-12
C-001783,Vlad Dinu,voineaclaudiu@example.org,0255 610 944,BV,Brasov,Sacele,323691,0.303,0.588,0.329,0.435,0.499,1993-03-05
C-001784,Claudiu Ioniță,dumitrescucazimir@example.com,0763 441 372,IF,Ilfov,Chitila,764616,0.438,0.38,0.374,0.33,0.357,1976-04-03
C-001785,Vlad Nemeș,emocanu@example.com,0731 063 494,BZB,Bucuresti,Sector 6,682516,0.587,0.37,0.256,0.368,0.39,1956-12-09
C-001786,Olga Niță,popageta@example.com,0242 887 017,PH,Prahova,Campina,972676,0.566,0.389,0.325,0.4,0.398,1986-11-10
C-001787,Hortensia Ioniță,albudorinel@example.com,0741 374 441,TM,Timis,Sannicolau Mare,492536,0.582,0.451,0.295,0.403,0.396,1996-12-27
C-001788,Grațiana Ene,hortensianita@example.com,0255 869 479,MS,Mures,Targu Mures,838851,0.398,0.477,0.311,0.432,0.402,1996-06-18
C-001789,Gianina Mazilescu,nicoletamocanu@example.net,0258 626 890,BT,Botosani,Botosani,137584,0.431,0.488,0.398,0.429,0.456,1963-10-20
C-001790,Iasmina Dumitrescu,unita@example.net,0264 100 953,BZB,Bucuresti,Sector 6,753336,0.587,0.353,0.252,0.37,0.304,1978-10-08
C-001791,Severin Manole,lgheorghiu@example.org,0768 435 990,BZB,Bucuresti,Sector 6,661363,0.662,0.36,0.243,0.307,0.393,2001-07-10
C-001792,Nicolaie Ene,estan@example.com,0729 604 761,BV,Brasov,Sacele,570181,0.341,0.599,0.384,0.433,0.394,1964-08-31
C-001793,Darius Preda,rgeorgescu@example.org,0751 066 187,SB,Sibiu,Medias,420248,0.32,0.496,0.318,0.42,0.443,2002-01-25
C-001794,Basarab Georgescu,ducu26@example.org,0769 815 418,BC,Bacau,Moinesti,310895,0.448,0.381,0.457,0.397,0.365,1970-01-20
C-001795,Bogdana Dinu,spopa@example.org,0743 108 450,PH,Prahova,Sinaia,227882,0.554,0.429,0.316,0.312,0.373,1992-02-25
C-001796,Valter Stancu,amanda43@example.com,0784 605 033,DJ,Dolj,Craiova,845182,0.454,0.362,0.362,0.41,0.395,1974-11-30
C-001797,Camil Stănescu,nflorea@example.org,0768 773 067,IS,Iasi,Pascani,402437,0.559,0.366,0.341,0.355,0.402,1992-05-18
C-001798,Lorin Dima,dochioiuoctaviu@example.com,0753 941 908,DJ,Dolj,Bailesti,313054,0.391,0.328,0.398,0.403,0.398,1975-06-15
C-001799,Sonia Eftimie,rmarin@example.net,0235 673 963,IF,Ilfov,Voluntari,643767,0.495,0.386,0.339,0.35,0.354,1965-06-02
C-001800,Iacob Tabacu,zpopa@example.org,0733 550 492,MM,Maramures,Baia Mare,273447,0.372,0.512,0.374,0.382,0.48,1954-02-22
C-001801,Darius Ardelean,silvianastancu@example.com,0780 186 706,BV,Brasov,Brasov,767547,0.278,0.68,0.314,0.448,0.402,1971-04-12
C-001802,Iris Ardelean,nistorclaudia@example.net,0729 073 992,SV,Suceava,Suceava,190642,0.313,0.471,0.374,0.465,0.439,1996-11-11
C-001803,Mihnea Stan,popescucornel@example.net,0249 653 371,BZB,Bucuresti,Sector 6,417529,0.745,0.316,0.25,0.343,0.309,1975-10-28
C-001804,Iustinian Niță,roxanageorgescu@example.org,0769 942 039,BZ,Buzau,Ramnicul Sarat,523997,0.378,0.445,0.43,0.348,0.337,1981-02-17
C-001805,Constantina Voinea,manoleiuliu@example.net,0723 901 459,CL,Calarasi,Calarasi,236957,0.365,0.323,0.413,0.346,0.373,1986-03-25
C-001806,Cristobal Ababei,pavel21@example.net,0762 873 054,CJ,Cluj,Cluj-Napoca,919310,0.453,0.371,0.29,0.365,0.405,1986-01-04
C-001807,Nora Ene,vpreda@example.com,0720 302 178,SB,Sibiu,Sibiu,466433,0.345,0.492,0.284,0.409,0.392,1952-04-13
C-001808,Eduard Preda,nemessavina@example.com,0722 431 589,TM,Timis,Timisoara,599707,0.486,0.358,0.304,0.386,0.317,2003-06-18
C-001809,Dariana Nemeș,petrutatudor@example.org,0721 815 037,IF,Ilfov,Chitila,348483,0.534,0.298,0.389,0.379,0.313,1997-05-28
C-001810,Domnica Popa,suciucezara@example.com,0726 407 030,SM,Satu Mare,Carei,410961,0.441,0.441,0.279,0.433,0.379,1979-08-11
C-001811,Ieremia Toma,popclara@example.com,0249 829 682,VS,Vaslui,Barlad,634434,0.444,0.424,0.431,0.356,0.429,1989-01-02
C-001812,Rica Pușcașu,amzatudor@example.org,0751 288 959,GR,Giurgiu,Giurgiu,723260,0.463,0.3,0.519,0.381,0.388,1957-03-13
C-001813,Sorin Gheorghiu,barbuletitia@example.net,021 691 9612,IF,Ilfov,Otopeni,569778,0.49,0.311,0.354,0.37,0.36,1999-02-11
C-001814,Aristide Nistor,aaneivlad@example.org,0748 203 917,CJ,Cluj,Dej,710490,0.541,0.363,0.269,0.353,0.405,1948-07-21
C-001815,Bogdan Dumitrescu,evanghelinagheorghiu@example.org,0760 962 458,SJ,Salaj,Zalau,562420,0.414,0.452,0.287,0.458,0.325,1990-12-29
C-001816,Agata Cristea,aaneiiosif@example.net,0720 242 536,GJ,Gorj,Motru,756575,0.353,0.41,0.425,0.387,0.367,1985-04-16
C-001817,Nicuță Cristea,enerafael@example.com,0261 028 497,TR,Teleorman,Turnu Magurele,634790,0.456,0.369,0.329,0.404,0.324,1972-04-02
C-001818,Măriuca Tabacu,valeriu70@example.org,0731 436 524,SB,Sibiu,Sibiu,656737,0.339,0.506,0.308,0.437,0.366,1947-07-19
C-001819,Valentina Ene,minodora81@example.net,0747 754 036,IS,Iasi,Pascani,523420,0.596,0.414,0.314,0.408,0.344,2000-12-19
C-001820,Haralamb Stan,diaconumarcu@example.net,0742 773 854,BH,Bihor,Oradea,158374,0.355,0.394,0.304,0.434,0.386,1993-02-27
C-001821,Aurică Dinu,dimagabriel@example.com,0234 667 998,TL,Tulcea,Babadag,779528,0.347,0.283,0.539,0.687,0.364,1972-06-07
C-001822,Nicuță Barbu,mocanuivan@example.net,0755 220 429,CJ,Cluj,Cluj-Napoca,608550,0.528,0.463,0.252,0.327,0.381,1980-05-16
C-001823,Iosefina Dobre,madalin92@example.org,0785 661 799,BZB,Bucuresti,Sector 5,305334,0.722,0.337,0.252,0.302,0.377,1972-06-18
C-001824,Iulia Mazilescu,rares99@example.net,0249 998 335,BZB,Bucuresti,Sector 4,203700,0.637,0.312,0.257,0.368,0.39,1995-10-29
C-001825,Anghel Stancu,tpop@example.com,0750 925 604,AG,Arges,Curtea de Arges,497341,0.414,0.435,0.37,0.34,0.364,1952-12-12
C-001826,Mina Pușcașu,ardeleantiberiu@example.com,0727 315 398,BT,Botosani,Dorohoi,654247,0.347,0.481,0.42,0.423,0.457,1995-06-15
C-001827,Pavel Cristea,dimanicolaie@example.org,0233 014 407,DB,Dambovita,Gaesti,250474,0.416,0.43,0.41,0.353,0.415,1971-10-31
C-001828,Romeo Barbu,vladelinatomescu@example.net,0259 049 134,TM,Timis,Timisoara,427926,0.526,0.342,0.275,0.344,0.327,1952-09-24
C-001829,Lăcrămioara Pușcașu,upopescu@example.org,0723 872 099,VN,Vrancea,Adjud,370325,0.414,0.386,0.426,0.333,0.395,1981-06-11
C-001830,Todor Manole,rebeca22@example.com,0231 592 082,HR,Harghita,Odorheiu Secuiesc,387698,0.259,0.661,0.382,0.438,0.428,1960-07-30
C-001831,Manuela Ababei,bpopescu@example.com,0727 194 896,BZB,Bucuresti,Sector 4,908111,0.639,0.366,0.198,0.348,0.355,1953-03-14
C-001832,Valeriu Mocanu,iustinian20@example.org,0753 530 796,BZB,Bucuresti,Sector 1,209764,0.73,0.328,0.236,0.366,0.325,1972-07-09
C-001833,Ionică Niță,emarin@example.org,0731 404 347,BZB,Bucuresti,Sector 1,934092,0.657,0.281,0.236,0.311,0.308,1962-03-21
C-001834,Geta Manole,barbuemilian@example.com,0720 956 100,SJ,Salaj,Zalau,695401,0.412,0.43,0.338,0.415,0.353,1978-06-15
C-001835,Gabriel Dumitrescu,barbusimi@example.com,0237 361 920,HR,Harghita,Odorheiu Secuiesc,890634,0.325,0.567,0.329,0.544,0.471,1954-08-31
C-001836,Sava Stănescu,lbarbu@example.org,0759 733 703,SB,Sibiu,Medias,886722,0.362,0.543,0.301,0.483,0.397,1964-12-25
C-001837,Rada Ioniță,lucretiaionescu@example.net,0727 047 607,BZB,Bucuresti,Sector 4,915132,0.734,0.336,0.251,0.356,0.319,1995-09-17
C-001838,Elisaveta Ene,axinteaanei@example.net,0753 651 917,HR,Harghita,Miercurea Ciuc,890729,0.301,0.512,0.37,0.413,0.447,1987-07-20
C-001839,Marian Mazilescu,popateona@example.org,0720 289 514,BZB,Bucuresti,Sector 4,281274,0.678,0.353,0.243,0.331,0.386,1968-08-13
C-001840,Izabela Georgescu,suciuanica@example.net,0764 805 581,SM,Satu Mare,Satu Mare,249017,0.341,0.393,0.284,0.407,0.352,1994-04-16
C-001841,Sidonia Oprea,esteratabacu@example.com,0728 539 160,DJ,Dolj,Craiova,119550,0.402,0.332,0.356,0.426,0.315,1988-09-08
C-001842,Emanoil Aanei,ionescuadriana@example.net,0261 045 418,MS,Mures,Sighisoara,531108,0.329,0.492,0.321,0.35,0.401,1963-06-28
C-001843,Mărioara Suciu,ldinu@example.org,0746 039 662,IS,Iasi,Pascani,404224,0.527,0.341,0.31,0.41,0.346,1996-11-22
C-001844,Mariana Preda,vasilicastancu@example.com,0730 407 880,CJ,Cluj,Cluj-Napoca,389238,0.488,0.37,0.253,0.392,0.372,1954-12-31
C-001845,Silvana Dobre,fmarin@example.com,0266 693 335,BC,Bacau,Bacau,869447,0.501,0.378,0.433,0.412,0.441,1993-09-27
C-001846,Emanuela Dumitrescu,dumitrescurodica@example.com,0268 408 806,CJ,Cluj,Turda,889125,0.483,0.384,0.284,0.342,0.348,1977-11-07
C-001847,Gicu Suciu,cpopa@example.net,0251 019 918,SV,Suceava,Suceava,524612,0.409,0.479,0.414,0.421,0.445,2001-10-14
C-001848,Lucia Cristea,dumitrescustefania@example.org,0785 611 584,TM,Timis,Sannicolau Mare,765571,0.518,0.371,0.261,0.365,0.355,1982-05-10
C-001849,Matei Ardelean,dorelnistor@example.org,0253 119 604,BN,Bistrita-Nasaud,Nasaud,196989,0.16,0.345,0.159,0.207,0.211,1975-08-21
C-001850,Flavia Ababei,franciscsuciu@example.com,0729 077 454,DJ,Dolj,Craiova,539227,0.376,0.391,0.395,0.424,0.396,1964-11-05
C-001851,Betina Stan,tomaeremia@example.org,0749 146 199,TL,Tulcea,Tulcea,450697,0.415,0.263,0.628,0.54,0.371,1967-10-02
C-001852,Nelu Gheorghiu,filip66@example.org,0784 235 960,HD,Hunedoara,Petrosani,905053,0.324,0.497,0.35,0.406,0.484,1969-05-29
C-001853,Alexandrina Dima,catalina84@example.org,0246 578 703,TM,Timis,Sannicolau Mare,312088,0.514,0.419,0.273,0.433,0.37,2006-05-25
C-001854,Ianis Nistor,marinanastasia@example.com,0260 066 360,BZB,Bucuresti,Sector 1,944825,0.716,0.284,0.221,0.318,0.371,1969-12-06
C-001855,Eliza Pușcașu,tomescusavina@example.com,0264 098 910,IF,Ilfov,Voluntari,972309,0.442,0.34,0.322,0.382,0.331,2003-03-08
C-001856,Norbert Albu,kdiaconu@example.org,0733 302 520,CT,Constanta,Medgidia,553591,0.363,0.222,0.601,0.533,0.322,1986-01-30
C-001857,Ștefana Dobre,popmihai@example.net,0752 953 192,IL,Ialomita,Fetesti,685499,0.422,0.34,0.36,0.429,0.388,1971-05-23
C-001858,Augustina Tabacu,cnita@example.org,0752 574 544,TL,Tulcea,Tulcea,916376,0.416,0.241,0.673,0.53,0.387,1987-07-27
C-001859,Ariana Manole,zahariastancu@example.net,0266 453 811,VS,Vaslui,Barlad,273550,0.414,0.348,0.333,0.348,0.415,1982-08-15
C-001860,Sinică Stancu,stancurebeca@example.com,0763 583 445,AB,Alba,Alba Iulia,644236,0.292,0.56,0.332,0.454,0.41,1971-10-12
C-001861,Frusina Dobre,xvoinea@example.org,0245 797 056,TM,Timis,Timisoara,308886,0.463,0.362,0.315,0.377,0.343,1970-07-16
C-001862,Marcheta Nistor,nistorcaterina@example.com,0746 607 047,BZB,Bucuresti,Sector 1,884496,0.678,0.368,0.246,0.336,0.378,2003-06-18
C-001863,Bogdan Nistor,dimadaiana@example.com,0238 585 015,NT,Neamt,Piatra Neamt,898746,0.369,0.454,0.342,0.389,0.374,1958-03-26
C-001864,Casandra Oprea,voineacamil@example.com,0756 156 058,SB,Sibiu,Sibiu,840179,0.311,0.546,0.308,0.415,0.435,1974-08-19
C-001865,Zaharia Dima,georgescuiuliu@example.org,0256 395 479,SJ,Salaj,Zalau,467928,0.421,0.484,0.307,0.394,0.392,1962-09-29
C-001866,Zaraza Georgescu,fiodordiaconescu@example.net,0786 790 571,SB,Sibiu,Medias,173090,0.37,0.55,0.369,0.474,0.469,1983-08-28
C-001867,Titus Pușcașu,zstan@example.com,0732 469 365,OT,Olt,Caracal,720235,0.419,0.387,0.406,0.372,0.358,1971-02-11
C-001868,Manole Florea,manolesilviu@example.com,0726 876 805,HD,Hunedoara,Petrosani,317888,0.293,0.588,0.281,0.376,0.481,1991-06-01
C-001869,Augustina Dochioiu,poparomeo@example.net,0241 843 019,NT,Neamt,Roman,215694,0.422,0.484,0.417,0.517,0.404,1957-04-26
C-001870,Anastasia Suciu,panagachiepopescu@example.org,0257 329 732,DB,Dambovita,Targoviste,483635,0.369,0.456,0.396,0.372,0.416,1958-12-31
C-001871,Petronela Georgescu,dochioiuortansa@example.org,0760 326 769,CT,Constanta,Mangalia,837871,0.433,0.252,0.626,0.543,0.402,2003-03-05
C-001872,Mirela Dobre,ppopa@example.net,0737 238 520,CJ,Cluj,Turda,432763,0.48,0.432,0.275,0.392,0.407,1953-12-26
C-001873,Ionela Ababei,qdiaconescu@example.net,021 169 3328,SV,Suceava,Radauti,619417,0.387,0.467,0.326,0.374,0.415,1963-09-01
C-001874,Eusebia Eftimie,malinatudor@example.org,0727 982 907,AR,Arad,Arad,899668,0.417,0.448,0.344,0.388,0.362,1967-03-28
C-001875,Codrina Marin,teodoramarin@example.org,0785 075 699,BZ,Buzau,Ramnicul Sarat,935784,0.458,0.394,0.401,0.401,0.406,1987-01-14
C-001876,Laura Stancu,diaconuamza@example.org,0736 643 322,CT,Constanta,Medgidia,963454,0.381,0.242,0.671,0.512,0.393,1997-04-27
C-001877,Severin Dinu,popescupetrut@example.com,0752 331 680,GR,Giurgiu,Giurgiu,722848,0.4,0.372,0.476,0.466,0.346,1971-10-19
C-001878,Renata Popa,opreaadela@example.org,0741 503 605,VL,Valcea,Ramnicu Valcea,741357,0.439,0.396,0.346,0.328,0.394,1986-06-30
C-001879,Grațiela Tabacu,iionita@example.net,0266 107 402,AR,Arad,Ineu,374844,0.381,0.437,0.319,0.428,0.375,2005-10-13
C-001880,Nidia Ababei,emanoil58@example.org,0772 762 590,MM,Maramures,Sighetu Marmatiei,226106,0.289,0.615,0.352,0.383,0.476,2001-12-22
C-001881,Gențiana Aanei,floreatudorita@example.com,0254 856 461,OT,Olt,Slatina,718706,0.488,0.299,0.321,0.407,0.319,1963-12-05
C-001882,Natașa Manole,ppopescu@example.net,0256 183 997,HR,Harghita,Odorheiu Secuiesc,207348,0.313,0.689,0.376,0.49,0.436,1995-08-17
C-001883,Paul Barbu,ricapreda@example.com,0234 995 504,BC,Bacau,Moinesti,899579,0.408,0.367,0.447,0.455,0.367,1985-04-29
C-001884,Fabiana Nistor,ramona32@example.org,0732 394 612,BN,Bistrita-Nasaud,Nasaud,491768,0.166,0.318,0.157,0.242,0.236,1951-07-20
C-001885,Lorin Stănescu,etomescu@example.net,0243 594 853,VN,Vrancea,Focsani,983674,0.484,0.415,0.365,0.349,0.402,1961-10-19
C-001886,Adina Barbu,voineapetrut@example.com,0733 223 984,MH,Mehedinti,Drobeta-Turnu Severin,246058,0.202,0.196,0.314,0.245,0.165,1978-07-22
C-001887,Hortensia Toma,marinnicoara@example.net,0752 871 888,CT,Constanta,Constanta,535114,0.392,0.261,0.717,0.564,0.372,1954-04-22
C-001888,Lăcrămioara Oprea,itomescu@example.net,0754 058 416,BC,Bacau,Onesti,793475,0.406,0.433,0.383,0.422,0.46,1980-03-21
C-001889,Adonis Barbu,georgescumihai@example.com,0269 799 846,MS,Mures,Sighisoara,284138,0.321,0.547,0.255,0.447,0.438,1946-05-09
C-001890,Iacob Niță,rtabacu@example.net,0785 383 097,BZB,Bucuresti,Sector 6,992099,0.63,0.317,0.239,0.327,0.374,1955-03-06
