customer_id,full_name,email,phone,county_code,county_name,city,postal_code,crime_risk,hail_risk,flood_risk,wind_risk,fire_risk,dist_fire_station_km,dist_hydrant_km,dist_police_km,dist_coast_km,dist_danube_km,dob
C-001768,Denisa Barbu,gabimarin@example.com,0231 514 321,OT,Olt,Caracal,153566,0.389,0.314,0.417,0.339,0.305,0.48,7.5,9.24,327.77,323.04,1984-04-12
C-001769,Rica Florea,puscasuluana@example.com,0745 724 792,CT,Constanta,Mangalia,273700,0.424,0.254,0.689,0.65,0.327,0.86,4.83,15.32,20.97,12.59,1970-02-27
C-001770,Elvira Dinu,predanorica@example.org,0737 458 192,VL,Valcea,Ramnicu Valcea,366606,0.351,0.362,0.333,0.326,0.392,0.08,7.39,14.5,419.36,148.33,1994-10-07
C-001771,Rodica Stan,cpopescu@example.com,0756 693 332,BZB,Bucuresti,Sector 3,417036,0.675,0.277,0.192,0.396,0.327,0.06,0.42,0.51,167.17,297.48,1984-10-04
C-001772,Tudosia Diaconescu,aureldobre@example.com,0752 846 408,IF,Ilfov,Chitila,671468,0.462,0.318,0.397,0.338,0.325,0.08,2.39,0.41,140.54,352.86,1967-05-20
C-001773,Ionuț Pușcașu,standoru@example.com,0738 672 620,IS,Iasi,Iasi,670030,0.521,0.321,0.335,0.407,0.392,0.06,1.48,1.11,82.7,193.71,1995-01-07
C-001774,Andrian Popa,tudordorinel@example.com,0269 355 196,BZ,Buzau,Ramnicul Sarat,694074,0.43,0.431,0.388,0.366,0.354,0.52,7.5,0.61,443.4,342.75,1956-03-02
C-001775,Hortensia Dochioiu,adonisdiaconescu@example.net,0253 562 472,BZB,Bucuresti,Sector 5,725297,0.66,0.32,0.243,0.331,0.354,0.25,0.75,0.14,188.25,85.32,1982-04-12
C-001776,Iulia Stănescu,corinatomescu@example.org,0241 223 414,TM,Timis,Sannicolau Mare,411197,0.586,0.449,0.302,0.356,0.308,0.2,1.28,1.75,380.46,349.76,1983-06-15
C-001777,Ovidiu Aanei,suciutincuta@example.net,0770 627 026,IS,Iasi,Iasi,402620,0.592,0.403,0.353,0.41,0.363,0.71,0.66,1.02,317.6,388.77,1971-10-20
C-001778,Monalisa Marin,stanescuioanina@example.com,0254 217 400,CT,Constanta,Mangalia,237674,0.373,0.222,0.621,0.562,0.37,0.37,0.68,18.0,23.15,21.76,1993-06-27
C-001779,Remus Barbu,cristeapaulica@example.org,0261 538 922,BH,Bihor,Oradea,588437,0.448,0.396,0.351,0.414,0.334,0.07,3.52,2.19,386.88,224.25,1955-08-05
C-001780,Dorin Cristea,stanescudimitrina@example.com,021 060 8277,AR,Arad,Arad,898924,0.38,0.391,0.324,0.368,0.301,0.21,1.01,5.22,169.5,77.61,1989-07-14
C-001781,Sidonia Nistor,julietadiaconu@example.net,0732 607 626,AR,Arad,Arad,700023,0.361,0.438,0.356,0.405,0.333,0.12,3.17,0.58,404.78,299.16,1963-10-31
C-001782,Ionică Mazilescu,aaneipaula@example.com,0259 723 461,BV,Brasov,Sacele,353534,0.29,0.657,0.394,0.477,0.399,0.31,1.58,5.84,398.46,116.67,1974-12-11
C-001783,Vlad Dinu,voineaclaudiu@example.org,0255 610 944,BV,Brasov,Sacele,323691,0.303,0.588,0.329,0.435,0.499,0.08,7.5,5.22,339.56,236.0,1993-03-04
C-001784,Claudiu Ioniță,dumitrescucazimir@example.com,0763 441 372,IF,Ilfov,Chitila,764616,0.438,0.38,0.374,0.33,0.357,0.1,2.93,10.49,507.4,318.11,1976-04-02
C-001785,Vlad Nemeș,emocanu@example.com,0731 063 494,BZB,Bucuresti,Sector 6,682516,0.587,0.37,0.256,0.368,0.39,0.05,0.58,0.67,108.11,71.51,1956-12-08
C-001786,Olga Niță,popageta@example.com,0242 887 017,PH,Prahova,Campina,972676,0.566,0.389,0.325,0.4,0.398,0.31,1.84,1.45,160.82,303.57,1986-11-09
C-001787,Hortensia Ioniță,albudorinel@example.com,0741 374 441,TM,Timis,Sannicolau Mare,492536,0.582,0.451,0.295,0.403,0.396,0.05,1.01,1.47,93.91,326.76,1996-12-26
C-001788,Grațiana Ene,hortensianita@example.com,0255 869 479,MS,Mures,Targu Mures,838851,0.398,0.477,0.311,0.432,0.402,0.07,7.5,6.58,450.72,44.43,1996-06-17
C-001789,Gianina Mazilescu,nicoletamocanu@example.net,0258 626 890,BT,Botosani,Botosani,137584,0.431,0.488,0.398,0.429,0.456,0.46,7.5,7.68,156.45,109.65,1963-10-19
C-001790,Iasmina Dumitrescu,unita@example.net,0264 100 953,BZB,Bucuresti,Sector 6,753336,0.587,0.353,0.252,0.37,0.304,0.12,0.36,1.07,549.56,223.02,1978-10-07
C-001791,Severin Manole,lgheorghiu@example.org,0768 435 990,BZB,Bucuresti,Sector 6,661363,0.662,0.36,0.243,0.307,0.393,0.09,0.35,1.63,331.67,51.37,2001-07-09
C-001792,Nicolaie Ene,estan@example.com,0729 604 761,BV,Brasov,Sacele,570181,0.341,0.599,0.384,0.433,0.394,0.21,1.18,2.45,410.1,62.96,1964-08-30
C-001793,Darius Preda,rgeorgescu@example.org,0751 066 187,SB,Sibiu,Medias,420248,0.32,0.496,0.318,0.42,0.443,0.11,2.77,4.17,140.62,110.66,2002-01-24
C-001794,Basarab Georgescu,ducu26@example.org,0769 815 418,BC,Bacau,Moinesti,310895,0.448,0.381,0.457,0.397,0.365,0.43,1.69,3.63,404.6,344.37,1970-01-19
C-001795,Bogdana Dinu,spopa@example.org,0743 108 450,PH,Prahova,Sinaia,227882,0.554,0.429,0.316,0.312,0.373,0.1,0.41,1.3,285.34,363.65,1992-02-24
C-001796,Valter Stancu,amanda43@example.com,0784 605 033,DJ,Dolj,Craiova,845182,0.454,0.362,0.362,0.41,0.395,3.32,6.83,7.13,514.3,300.15,1974-11-29
C-001797,Camil Stănescu,nflorea@example.org,0768 773 067,IS,Iasi,Pascani,402437,0.559,0.366,0.341,0.355,0.402,1.26,0.42,1.33,97.25,152.0,1992-05-17
C-001798,Lorin Dima,dochioiuoctaviu@example.com,0753 941 908,DJ,Dolj,Bailesti,313054,0.391,0.328,0.398,0.403,0.398,0.06,6.12,5.57,385.23,162.73,1975-06-14
C-001799,Sonia Eftimie,rmarin@example.net,0235 673 963,IF,Ilfov,Voluntari,643767,0.495,0.386,0.339,0.35,0.354,0.06,6.28,7.11,504.4,84.72,1965-06-01
C-001800,Iacob Tabacu,zpopa@example.org,0733 550 492,MM,Maramures,Baia Mare,273447,0.372,0.512,0.374,0.382,0.48,0.24,0.97,14.04,547.0,210.29,1954-02-21
C-001801,Darius Ardelean,silvianastancu@example.com,0780 186 706,BV,Brasov,Brasov,767547,0.278,0.68,0.314,0.448,0.402,0.22,3.48,8.13,92.79,96.03,1971-04-11
C-001802,Iris Ardelean,nistorclaudia@example.net,0729 073 992,SV,Suceava,Suceava,190642,0.313,0.471,0.374,0.465,0.439,0.19,2.91,10.81,376.43,325.77,1996-11-10
C-001803,Mihnea Stan,popescucornel@example.net,0249 653 371,BZB,Bucuresti,Sector 6,417529,0.745,0.316,0.25,0.343,0.309,0.67,0.38,4.95,435.98,153.26,1975-10-27
C-001804,Iustinian Niță,roxanageorgescu@example.org,0769 942 039,BZ,Buzau,Ramnicul Sarat,523997,0.378,0.445,0.43,0.348,0.337,0.29,1.91,10.34,555.6,243.39,1981-02-16
C-001805,Constantina Voinea,manoleiuliu@example.net,0723 901 459,CL,Calarasi,Calarasi,236957,0.365,0.323,0.413,0.346,0.373,0.29,4.04,12.98,206.93,19.99,1986-03-24
C-001806,Cristobal Ababei,pavel21@example.net,0762 873 054,CJ,Cluj,Cluj-Napoca,919310,0.453,0.371,0.29,0.365,0.405,0.3,0.46,3.46,276.16,237.82,1986-01-03
C-001807,Nora Ene,vpreda@example.com,0720 302 178,SB,Sibiu,Sibiu,466433,0.345,0.492,0.284,0.409,0.392,0.24,3.38,7.5,217.47,117.4,1952-04-12
C-001808,Eduard Preda,nemessavina@example.com,0722 431 589,TM,Timis,Timisoara,599707,0.486,0.358,0.304,0.386,0.317,0.44,1.26,0.31,331.25,73.95,2003-06-17
C-001809,Dariana Nemeș,petrutatudor@example.org,0721 815 037,IF,Ilfov,Chitila,348483,0.534,0.298,0.389,0.379,0.313,0.33,0.81,6.12,424.01,355.75,1997-05-27
C-001810,Domnica Popa,suciucezara@example.com,0726 407 030,SM,Satu Mare,Carei,410961,0.441,0.441,0.279,0.433,0.379,0.09,1.11,17.69,490.57,202.44,1979-08-10
C-001811,Ieremia Toma,popclara@example.com,0249 829 682,VS,Vaslui,Barlad,634434,0.444,0.424,0.431,0.356,0.429,0.13,2.78,0.55,367.13,41.44,1989-01-01
C-001812,Rica Pușcașu,amzatudor@example.org,0751 288 959,GR,Giurgiu,Giurgiu,723260,0.463,0.3,0.519,0.381,0.388,0.17,1.25,6.83,332.78,1.9,1957-03-12
C-001813,Sorin Gheorghiu,barbuletitia@example.net,021 691 9612,IF,Ilfov,Otopeni,569778,0.49,0.311,0.354,0.37,0.36,0.3,0.84,8.25,494.14,138.39,1999-02-10
C-001814,Aristide Nistor,aaneivlad@example.org,0748 203 917,CJ,Cluj,Dej,710490,0.541,0.363,0.269,0.353,0.405,0.09,0.63,2.0,327.81,288.78,1948-07-20
C-001815,Bogdan Dumitrescu,evanghelinagheorghiu@example.org,0760 962 458,SJ,Salaj,Zalau,562420,0.414,0.452,0.287,0.458,0.325,0.12,1.88,2.74,97.04,246.94,1990-12-28
C-001816,Agata Cristea,aaneiiosif@example.net,0720 242 536,GJ,Gorj,Motru,756575,0.353,0.41,0.425,0.387,0.367,0.13,7.5,0.7,579.48,301.68,1985-04-15
C-001817,Nicuță Cristea,enerafael@example.com,0261 028 497,TR,Teleorman,Turnu Magurele,634790,0.456,0.369,0.329,0.404,0.324,0.14,2.37,12.26,141.63,176.31,1972-04-01
C-001818,Măriuca Tabacu,valeriu70@example.org,0731 436 524,SB,Sibiu,Sibiu,656737,0.339,0.506,0.308,0.437,0.366,0.12,6.4,4.73,119.07,126.19,1947-07-18
C-001819,Valentina Ene,minodora81@example.net,0747 754 036,IS,Iasi,Pascani,523420,0.596,0.414,0.314,0.408,0.344,0.15,0.33,0.17,85.25,73.77,2000-12-18
C-001820,Haralamb Stan,diaconumarcu@example.net,0742 773 854,BH,Bihor,Oradea,158374,0.355,0.394,0.304,0.434,0.386,0.12,2.79,18.0,299.64,285.56,1993-02-26
C-001821,Aurică Dinu,dimagabriel@example.com,0234 667 998,TL,Tulcea,Babadag,779528,0.347,0.283,0.539,0.687,0.364,0.18,2.71,10.14,10.06,24.74,1972-06-06
C-001822,Nicuță Barbu,mocanuivan@example.net,0755 220 429,CJ,Cluj,Cluj-Napoca,608550,0.528,0.463,0.252,0.327,0.381,0.17,0.56,1.86,83.95,62.27,1980-05-15
C-001823,Iosefina Dobre,madalin92@example.org,0785 661 799,BZB,Bucuresti,Sector 5,305334,0.722,0.337,0.252,0.302,0.377,0.84,0.62,0.57,477.02,161.87,1972-06-17
C-001824,Iulia Mazilescu,rares99@example.net,0249 998 335,BZB,Bucuresti,Sector 4,203700,0.637,0.312,0.257,0.368,0.39,0.55,0.56,1.19,361.51,33.55,1995-10-28
C-001825,Anghel Stancu,tpop@example.com,0750 925 604,AG,Arges,Curtea de Arges,497341,0.414,0.435,0.37,0.34,0.364,0.11,1.38,3.79,539.41,108.74,1952-12-11
C-001826,Mina Pușcașu,ardeleantiberiu@example.com,0727 315 398,BT,Botosani,Dorohoi,654247,0.347,0.481,0.42,0.423,0.457,0.21,3.13,3.66,353.98,184.16,1995-06-14
C-001827,Pavel Cristea,dimanicolaie@example.org,0233 014 407,DB,Dambovita,Gaesti,250474,0.416,0.43,0.41,0.353,0.415,0.16,5.28,10.75,230.01,311.16,1971-10-30
C-001828,Romeo Barbu,vladelinatomescu@example.net,0259 049 134,TM,Timis,Timisoara,427926,0.526,0.342,0.275,0.344,0.327,0.22,0.17,0.71,555.63,234.67,1952-09-23
C-001829,Lăcrămioara Pușcașu,upopescu@example.org,0723 872 099,VN,Vrancea,Adjud,370325,0.414,0.386,0.426,0.333,0.395,0.24,1.86,18.0,489.8,321.09,1981-06-10
C-001830,Todor Manole,rebeca22@example.com,0231 592 082,HR,Harghita,Odorheiu Secuiesc,387698,0.259,0.661,0.382,0.438,0.428,0.1,4.66,1.76,496.45,299.3,1960-07-29
C-001831,Manuela Ababei,bpopescu@example.com,0727 194 896,BZB,Bucuresti,Sector 4,908111,0.639,0.366,0.198,0.348,0.355,0.45,0.23,1.44,184.01,96.85,1953-03-13
C-001832,Valeriu Mocanu,iustinian20@example.org,0753 530 796,BZB,Bucuresti,Sector 1,209764,0.73,0.328,0.236,0.366,0.325,0.58,0.37,1.9,298.45,304.87,1972-07-08
C-001833,Ionică Niță,emarin@example.org,0731 404 347,BZB,Bucuresti,Sector 1,934092,0.657,0.281,0.236,0.311,0.308,0.13,0.48,0.74,223.59,178.35,1962-03-20
C-001834,Geta Manole,barbuemilian@example.com,0720 956 100,SJ,Salaj,Zalau,695401,0.412,0.43,0.338,0.415,0.353,0.14,4.39,14.0,163.62,119.35,1978-06-14
C-001835,Gabriel Dumitrescu,barbusimi@example.com,0237 361 920,HR,Harghita,Odorheiu Secuiesc,890634,0.325,0.567,0.329,0.544,0.471,1.38,1.46,13.89,553.55,100.68,1954-08-30
C-001836,Sava Stănescu,lbarbu@example.org,0759 733 703,SB,Sibiu,Medias,886722,0.362,0.543,0.301,0.483,0.397,0.07,0.98,1.77,570.72,216.84,1964-12-24
C-001837,Rada Ioniță,lucretiaionescu@example.net,0727 047 607,BZB,Bucuresti,Sector 4,915132,0.734,0.336,0.251,0.356,0.319,0.11,0.48,1.09,478.32,264.74,1995-09-16
C-001838,Elisaveta Ene,axinteaanei@example.net,0753 651 917,HR,Harghita,Miercurea Ciuc,890729,0.301,0.512,0.37,0.413,0.447,0.09,1.81,2.39,411.47,102.17,1987-07-19
C-001839,Marian Mazilescu,popateona@example.org,0720 289 514,BZB,Bucuresti,Sector 4,281274,0.678,0.353,0.243,0.331,0.386,2.13,1.24,4.55,324.25,102.94,1968-08-12
C-001840,Izabela Georgescu,suciuanica@example.net,0764 805 581,SM,Satu Mare,Satu Mare,249017,0.341,0.393,0.284,0.407,0.352,0.11,0.2,18.0,450.75,263.04,1994-04-15
C-001841,Sidonia Oprea,esteratabacu@example.com,0728 539 160,DJ,Dolj,Craiova,119550,0.402,0.332,0.356,0.426,0.315,0.12,7.5,1.13,107.49,328.97,1988-09-07
C-001842,Emanoil Aanei,ionescuadriana@example.net,0261 045 418,MS,Mures,Sighisoara,531108,0.329,0.492,0.321,0.35,0.401,0.07,2.18,4.33,317.78,163.33,1963-06-27
C-001843,Mărioara Suciu,ldinu@example.org,0746 039 662,IS,Iasi,Pascani,404224,0.527,0.341,0.31,0.41,0.346,0.3,1.49,1.55,513.24,165.34,1996-11-21
C-001844,Mariana Preda,vasilicastancu@example.com,0730 407 880,CJ,Cluj,Cluj-Napoca,389238,0.488,0.37,0.253,0.392,0.372,0.15,1.25,1.25,234.22,223.35,1954-12-30
C-001845,Silvana Dobre,fmarin@example.com,0266 693 335,BC,Bacau,Bacau,869447,0.501,0.378,0.433,0.412,0.441,0.18,7.5,6.03,233.16,194.8,1993-09-26
C-001846,Emanuela Dumitrescu,dumitrescurodica@example.com,0268 408 806,CJ,Cluj,Turda,889125,0.483,0.384,0.284,0.342,0.348,0.84,0.8,0.21,494.11,131.8,1977-11-06
C-001847,Gicu Suciu,cpopa@example.net,0251 019 918,SV,Suceava,Suceava,524612,0.409,0.479,0.414,0.421,0.445,0.14,4.35,7.95,169.7,384.68,2001-10-13
C-001848,Lucia Cristea,dumitrescustefania@example.org,0785 611 584,TM,Timis,Sannicolau Mare,765571,0.518,0.371,0.261,0.365,0.355,1.28,0.25,1.16,89.67,179.21,1982-05-09
C-001849,Matei Ardelean,dorelnistor@example.org,0253 119 604,BN,Bistrita-Nasaud,Nasaud,196989,0.16,0.345,0.159,0.207,0.211,0.17,2.71,7.71,98.12,88.43,1975-08-20
C-001850,Flavia Ababei,franciscsuciu@example.com,0729 077 454,DJ,Dolj,Craiova,539227,0.376,0.391,0.395,0.424,0.396,0.15,7.5,15.19,448.89,112.09,1964-11-04
C-001851,Betina Stan,tomaeremia@example.org,0749 146 199,TL,Tulcea,Tulcea,450697,0.415,0.263,0.628,0.54,0.371,0.11,3.38,0.72,11.01,22.35,1967-10-01
C-001852,Nelu Gheorghiu,filip66@example.org,0784 235 960,HD,Hunedoara,Petrosani,905053,0.324,0.497,0.35,0.406,0.484,0.09,6.93,3.31,409.51,71.88,1969-05-28
C-001853,Alexandrina Dima,catalina84@example.org,0246 578 703,TM,Timis,Sannicolau Mare,312088,0.514,0.419,0.273,0.433,0.37,0.12,0.35,0.54,300.01,332.35,2006-05-24
C-001854,Ianis Nistor,marinanastasia@example.com,0260 066 360,BZB,Bucuresti,Sector 1,944825,0.716,0.284,0.221,0.318,0.371,0.09,1.15,1.73,185.18,38.88,1969-12-05
C-001855,Eliza Pușcașu,tomescusavina@example.com,0264 098 910,IF,Ilfov,Voluntari,972309,0.442,0.34,0.322,0.382,0.331,0.43,1.22,11.85,332.96,142.16,2003-03-07
C-001856,Norbert Albu,kdiaconu@example.org,0733 302 520,CT,Constanta,Medgidia,553591,0.363,0.222,0.601,0.533,0.322,0.4,3.22,2.94,29.91,13.41,1986-01-29
C-001857,Ștefana Dobre,popmihai@example.net,0752 953 192,IL,Ialomita,Fetesti,685499,0.422,0.34,0.36,0.429,0.388,0.19,2.06,5.57,248.94,369.82,1971-05-22
C-001858,Augustina Tabacu,cnita@example.org,0752 574 544,TL,Tulcea,Tulcea,916376,0.416,0.241,0.673,0.53,0.387,0.06,1.13,3.96,14.12,8.2,1987-07-26
C-001859,Ariana Manole,zahariastancu@example.net,0266 453 811,VS,Vaslui,Barlad,273550,0.414,0.348,0.333,0.348,0.415,0.74,6.07,18.0,337.48,44.7,1982-08-14
C-001860,Sinică Stancu,stancurebeca@example.com,0763 583 445,AB,Alba,Alba Iulia,644236,0.292,0.56,0.332,0.454,0.41,0.14,7.5,2.19,320.48,303.92,1971-10-11
C-001861,Frusina Dobre,xvoinea@example.org,0245 797 056,TM,Timis,Timisoara,308886,0.463,0.362,0.315,0.377,0.343,0.07,0.37,0.33,450.9,205.02,1970-07-15
C-001862,Marcheta Nistor,nistorcaterina@example.com,0746 607 047,BZB,Bucuresti,Sector 1,884496,0.678,0.368,0.246,0.336,0.378,0.22,0.68,2.08,246.15,267.51,2003-06-17
C-001863,Bogdan Nistor,dimadaiana@example.com,0238 585 015,NT,Neamt,Piatra Neamt,898746,0.369,0.454,0.342,0.389,0.374,0.7,6.77,0.93,473.9,141.49,1958-03-25
C-001864,Casandra Oprea,voineacamil@example.com,0756 156 058,SB,Sibiu,Sibiu,840179,0.311,0.546,0.308,0.415,0.435,0.1,7.5,9.84,361.51,30.98,1974-08-18
C-001865,Zaharia Dima,georgescuiuliu@example.org,0256 395 479,SJ,Salaj,Zalau,467928,0.421,0.484,0.307,0.394,0.392,0.22,7.5,13.66,409.01,349.77,1962-09-28
C-001866,Zaraza Georgescu,fiodordiaconescu@example.net,0786 790 571,SB,Sibiu,Medias,173090,0.37,0.55,0.369,0.474,0.469,0.44,3.2,7.21,494.07,354.3,1983-08-27
C-001867,Titus Pușcașu,zstan@example.com,0732 469 365,OT,Olt,Caracal,720235,0.419,0.387,0.406,0.372,0.358,0.4,1.44,6.69,289.07,367.95,1971-02-10
C-001868,Manole Florea,manolesilviu@example.com,0726 876 805,HD,Hunedoara,Petrosani,317888,0.293,0.588,0.281,0.376,0.481,0.1,7.5,7.68,281.45,233.41,1991-05-31
C-001869,Augustina Dochioiu,poparomeo@example.net,0241 843 019,NT,Neamt,Roman,215694,0.422,0.484,0.417,0.517,0.404,0.06,3.9,18.0,501.02,62.06,1957-04-25
C-001870,Anastasia Suciu,panagachiepopescu@example.org,0257 329 732,DB,Dambovita,Targoviste,483635,0.369,0.456,0.396,0.372,0.416,0.33,1.73,3.2,514.58,227.18,1958-12-30
C-001871,Petronela Georgescu,dochioiuortansa@example.org,0760 326 769,CT,Constanta,Mangalia,837871,0.433,0.252,0.626,0.543,0.402,0.16,3.44,6.47,3.92,24.08,2003-03-04
C-001872,Mirela Dobre,ppopa@example.net,0737 238 520,CJ,Cluj,Turda,432763,0.48,0.432,0.275,0.392,0.407,0.27,0.2,2.54,207.88,33.38,1953-12-25
C-001873,Ionela Ababei,qdiaconescu@example.net,021 169 3328,SV,Suceava,Radauti,619417,0.387,0.467,0.326,0.374,0.415,0.09,7.5,13.01,373.2,190.03,1963-08-31
C-001874,Eusebia Eftimie,malinatudor@example.org,0727 982 907,AR,Arad,Arad,899668,0.417,0.448,0.344,0.388,0.362,0.18,0.2,5.05,168.32,349.3,1967-03-27
C-001875,Codrina Marin,teodoramarin@example.org,0785 075 699,BZ,Buzau,Ramnicul Sarat,935784,0.458,0.394,0.401,0.401,0.406,0.06,3.43,9.77,234.46,323.61,1987-01-13
C-001876,Laura Stancu,diaconuamza@example.org,0736 643 322,CT,Constanta,Medgidia,963454,0.381,0.242,0.671,0.512,0.393,0.27,7.44,18.0,9.48,10.13,1997-04-26
C-001877,Severin Dinu,popescupetrut@example.com,0752 331 680,GR,Giurgiu,Giurgiu,722848,0.4,0.372,0.476,0.466,0.346,0.08,7.5,14.65,338.27,19.78,1971-10-18
C-001878,Renata Popa,opreaadela@example.org,0741 503 605,VL,Valcea,Ramnicu Valcea,741357,0.439,0.396,0.346,0.328,0.394,0.25,0.89,3.5,266.55,88.62,1986-06-29
C-001879,Grațiela Tabacu,iionita@example.net,0266 107 402,AR,Arad,Ineu,374844,0.381,0.437,0.319,0.428,0.375,0.36,4.17,18.0,177.19,336.81,2005-10-12
C-001880,Nidia Ababei,emanoil58@example.org,0772 762 590,MM,Maramures,Sighetu Marmatiei,226106,0.289,0.615,0.352,0.383,0.476,0.28,0.8,10.91,599.95,320.29,2001-12-21
C-001881,Gențiana Aanei,floreatudorita@example.com,0254 856 461,OT,Olt,Slatina,718706,0.488,0.299,0.321,0.407,0.319,0.3,2.97,1.11,168.91,88.73,1963-12-04
C-001882,Natașa Manole,ppopescu@example.net,0256 183 997,HR,Harghita,Odorheiu Secuiesc,207348,0.313,0.689,0.376,0.49,0.436,0.27,3.22,18.0,172.53,125.71,1995-08-16
C-001883,Paul Barbu,ricapreda@example.com,0234 995 504,BC,Bacau,Moinesti,899579,0.408,0.367,0.447,0.455,0.367,0.11,1.51,9.84,430.78,318.7,1985-04-28
C-001884,Fabiana Nistor,ramona32@example.org,0732 394 612,BN,Bistrita-Nasaud,Nasaud,491768,0.166,0.318,0.157,0.242,0.236,0.17,1.36,16.81,511.3,226.34,1951-07-19
C-001885,Lorin Stănescu,etomescu@example.net,0243 594 853,VN,Vrancea,Focsani,983674,0.484,0.415,0.365,0.349,0.402,0.61,0.77,2.18,137.96,154.7,1961-10-18
C-001886,Adina Barbu,voineapetrut@example.com,0733 223 984,MH,Mehedinti,Drobeta-Turnu Severin,246058,0.202,0.196,0.314,0.245,0.165,0.22,3.6,18.0,475.72,11.5,1978-07-21
C-001887,Hortensia Toma,marinnicoara@example.net,0752 871 888,CT,Constanta,Constanta,535114,0.392,0.261,0.717,0.564,0.372,0.27,2.72,1.78,9.43,20.61,1954-04-21
C-001888,Lăcrămioara Oprea,itomescu@example.net,0754 058 416,BC,Bacau,Onesti,793475,0.406,0.433,0.383,0.422,0.46,0.66,5.89,0.74,348.25,321.33,1980-03-20
C-001889,Adonis Barbu,georgescumihai@example.com,0269 799 846,MS,Mures,Sighisoara,284138,0.321,0.547,0.255,0.447,0.438,0.08,3.91,1.14,390.73,191.85,1946-05-08
C-001890,Iacob Niță,rtabacu@example.net,0785 383 097,BZB,Bucuresti,Sector 6,992099,0.63,0.317,0.239,0.327,0.374,0.16,0.18,5.16,338.52,330.84,1955-03-05
C-001891,Amza Diaconu,stanandra@example.net,0248 616 620,AB,Alba,Sebes,160986,0.329,0.576,0.295,0.412,0.462,0.13,1.31,9.79,134.94,330.23,1951-06-02
C-001892,Silvia Mazilescu,petrutvoinea@example.net,0784 457 865,CJ,Cluj,Cluj-Napoca,628661,0.562,0.46,0.24,0.39,0.422,0.51,0.81,1.9,218.19,363.11,1966-12-27
C-001893,Frederic Mazilescu,dochioiuelisabeta@example.com,0771 400 068,IS,Iasi,Pascani,780935,0.517,0.347,0.304,0.371,0.345,0.13,0.67,0.53,289.93,298.21,1975-01-23
C-001894,Ilie Nistor,sdima@example.net,0237 516 654,IL,Ialomita,Fetesti,502331,0.45,0.301,0.368,0.329,0.346,0.64,5.31,5.45,183.11,45.69,1966-10-22
C-001895,Florica Dochioiu,florentageorgescu@example.org,0788 899 740,BT,Botosani,Dorohoi,427562,0.46,0.505,0.355,0.34,0.432,0.05,5.05,1.69,457.53,236.9,1954-06-19
C-001896,Laura Pușcașu,ivan60@example.net,0259 570 170,AB,Alba,Alba Iulia,856748,0.278,0.613,0.294,0.412,0.374,0.19,0.67,1.76,393.01,123.97,1961-05-14
C-001897,Jana Albu,zionita@example.com,0249 386 020,TM,Timis,Timisoara,535746,0.593,0.354,0.289,0.416,0.368,0.06,0.25,2.6,264.31,175.35,1998-12-10
C-001898,Atena Stan,ostan@example.org,0727 413 490,CJ,Cluj,Cluj-Napoca,869072,0.488,0.463,0.302,0.366,0.363,0.14,1.05,0.61,563.9,57.54,1984-06-01
C-001899,Teofil Barbu,mpopa@example.com,0743 724 528,CJ,Cluj,Cluj-Napoca,897519,0.458,0.391,0.313,0.398,0.422,0.43,0.89,1.74,391.72,196.11,1962-12-21
C-001900,Letiția Mocanu,rares48@example.org,0268 507 356,PH,Prahova,Sinaia,106300,0.449,0.406,0.302,0.354,0.376,0.87,1.01,1.04,216.41,313.31,1995-11-04
C-001901,Rica Preda,stoicageorgeta@example.com,0723 394 059,TM,Timis,Sannicolau Mare,318133,0.485,0.444,0.265,0.436,0.347,0.11,0.29,0.68,406.71,314.51,2001-01-20
C-001902,Evanghelina Tudor,adela29@example.com,0264 203 158,AB,Alba,Sebes,634013,0.35,0.605,0.316,0.424,0.368,0.07,7.5,2.76,516.55,243.23,1985-07-18
C-001903,Stana Pușcașu,roxanaababei@example.com,0254 420 319,BZB,Bucuresti,Sector 2,307752,0.752,0.298,0.256,0.344,0.314,0.24,0.22,2.31,519.64,72.61,1995-04-27
C-001904,Dinu Popa,natalianita@example.com,0765 951 418,MH,Mehedinti,Drobeta-Turnu Severin,280080,0.205,0.149,0.34,0.257,0.173,0.4,7.5,15.27,370.94,17.31,2005-11-19
C-001905,Natașa Voinea,mdobre@example.org,0757 829 586,MM,Maramures,Sighetu Marmatiei,753751,0.291,0.503,0.322,0.414,0.458,1.07,3.44,10.84,569.27,129.64,1992-01-26
C-001906,Denisa Stoica,geanina33@example.org,0772 058 694,TM,Timis,Lugoj,137974,0.501,0.419,0.298,0.411,0.389,0.45,1.15,4.01,421.41,176.0,1955-12-18
C-001907,Bernard Popa,mirelaeftimie@example.org,0749 306 629,GL,Galati,Galati,259101,0.361,0.371,0.55,0.459,0.431,0.28,7.27,18.0,93.42,7.36,1959-03-22
C-001908,Voichița Cristea,dcristea@example.net,0757 242 655,BV,Brasov,Sacele,472073,0.335,0.544,0.305,0.514,0.5,0.12,2.97,5.39,178.51,363.84,1983-01-02
C-001909,Bartolomeu Tabacu,bstanescu@example.com,0249 327 237,PH,Prahova,Sinaia,764460,0.438,0.45,0.303,0.336,0.364,0.06,0.23,1.0,426.72,301.34,1952-10-13
C-001910,Sever Preda,jababei@example.org,0259 790 065,MS,Mures,Targu Mures,204455,0.343,0.525,0.322,0.379,0.451,1.42,7.5,10.47,548.75,336.54,2000-10-01
